,age,workclass,fnlwgt,education,education_num,martial_status,occupation,RelationShip,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_class,age-binned,fnlwgt-binned,education_num-binned,capital_gain-binned,capital_loss-binned,hours_per_week-binned
9404,32, Private,42900, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours5
9405,42, Private,144002, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours5
9406,37, Private,126954, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9407,24, Private,228649, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9408,42, Private,126094, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9409,21, Private,113106, HS-grad,9, Never-married, Sales, Other-relative, White, Female,0,0,19, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2
9410,30, Private,118941, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
9411,43, Federal-gov,205675, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,75, United-States, >50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours8
9412,19, Private,89295, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9413,30, Private,173858, HS-grad,9, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,2597,0,40,United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
9414,26, Private,168251, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
9415,38, State-gov,143059, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K.,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours5
9416,74,Private,41737, HS-grad,9, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,2149,30, United-States, <=50K.,sineor_retired,class1,education6,capital_gain1,capital_loss6,hours3
9417,54, Private,266598, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours4
9418,20, Private,181796, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9419,22, State-gov,214731, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2
9420,40, Private,219869, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,99999,0,75, United-States, >50K.,mid_workclass,class1,education6,capital_gain10,capital_loss1,hours8
9421,23, Private,211968, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2
9422,22, Private,38707, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2
9423,18, Self-emp-not-inc,58700, 9th,5, Never-married, Farming-fishing, Other-relative, Other, Female,0,0,40, Mexico, <=50K.,starter_workclass,class1,education3,capital_gain1,capital_loss1,hours4
9424,24, Private,160261, Masters,14, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, France, <=50K.,starter_workclass,class1,education9,capital_gain1,capital_loss1,hours2
9425,30, Private,160594, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours5
9426,38, Private,152307, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,41, United-States, >50K.,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours5
9427,27, Private,100079, HS-grad,9, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,60, China, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours7
9428,21, Private,279472, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,55, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours6
9429,43, Private,149102, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K.,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4
9430,26, Private,177625, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
9431,38, Federal-gov,178678, 10th,6, Divorced, Adm-clerical, Unmarried, White, Female,0,1380,50, United-States, <=50K.,mid_workclass,class1,education4,capital_gain1,capital_loss4,hours5
9432,58, Self-emp-not-inc,21383, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9433,17, Private,86019, 11th,7, Never-married, Sales, Not-in-family, White, Female,0,0,36, United-States, <=50K.,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours4
9434,63, Private,181153, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50,United-States, >50K.,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours5
9435,36, Federal-gov,223749, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4
9436,21,Private,33087, Some-college,10, Never-married,Prof-specialty, Own-child, White, Male,0,0,50, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours5
9437,21, Private,253190, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours5
9438,51, Private,165278, Assoc-voc,11, Divorced, Sales, Not-in-family, White, Male,0,0,46, United-States, >50K.,Advanced_workclass,class1,education7,capital_gain1,capital_loss1,hours5
9439,51, Private,279452, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Mexico, <=50K.,Advanced_workclass,class1,education2,capital_gain1,capital_loss1,hours8
9440,43, Private,290660, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K.,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours3
9441,47, Private,274883, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, >50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours7
9442,68, Self-emp-not-inc,35468, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, <=50K.,junior_retired,class1,education9,capital_gain1,capital_loss1,hours3
9443,18, Private,195318, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,23, United-States, <=50K.,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours3
9444,34, Private,256362, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Italy, >50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9445,49, Private,148169, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,5013,0,40, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9446,65, Self-emp-not-inc,538099, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K.,diminishing_workclass,class2,education8,capital_gain1,capital_loss1,hours3
9447,19, Private,186682, HS-grad,9, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9448,59, Self-emp-not-inc,156797, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,13550,0,60, United-States, >50K.,diminishing_workclass,class1,education6,capital_gain2,capital_loss1,hours7
9449,29, Private,162257, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4
9450,33, Private,208881, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,60, United-States, >50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours7
9451,39, Private,159168, Assoc-voc,11, Widowed, Exec-managerial, Unmarried, White, Female,0,3004,40, United-States, >50K.,mid_workclass,class1,education7,capital_gain1,capital_loss8,hours4
9452,64, Private,172740, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,12, United-States, <=50K.,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours2
9453,48, Federal-gov,186256, HS-grad,9, Divorced, Farming-fishing, Other-relative, White, Male,0,0,40, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9454,37, Federal-gov,110861, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9455,26, Private,128699, HS-grad,9, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, Ecuador, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
9456,31, Private,271933, Some-college,10, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
9457,30, Private,102320, Assoc-voc,11, Separated, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K.,junior work_class,class1,education7,capital_gain1,capital_loss1,hours4
9458,54, Self-emp-inc,117674, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours4
9459,62, Private,190273, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K.,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9460,59, Private,217747, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K.,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9461,44, Private,99830, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours7
9462,40, Private,343068, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, <=50K.,mid_workclass,class2,education9,capital_gain1,capital_loss1,hours6
9463,32, State-gov,204052, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours5
9464,28, Private,267912, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Mexico, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4
9465,31, Private,207537, Some-college,10, Separated, Sales, Not-in-family, White, Male,2174,0,52, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours6
9466,38, Private,256864, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5
9467,39, Self-emp-not-inc,306678, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9468,47, Private,101204, Some-college,10, Married-civ-spouse, Tech-support, Husband, Black, Male,4064,0,40, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9469,43, Private,77373, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, United-States, >50K.,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours5
9470,27, Private,371103, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K.,junior work_class,class2,education8,capital_gain1,capital_loss1,hours4
9471,46, Private,316271, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K.,senior_workclass,class2,education2,capital_gain1,capital_loss1,hours6
9472,56, Self-emp-not-inc,51916, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K.,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours5
9473,34, Private,159008, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,36, United-States, >50K.,mid_workclass,class1,education7,capital_gain1,capital_loss1,hours4
9474,27, Private,153475, Assoc-acdm,12, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K.,junior work_class,class1,education8,capital_gain1,capital_loss1,hours5
9475,19, Private,118549, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours2
9476,58, Private,315081, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, United-States, >50K.,diminishing_workclass,class2,education8,capital_gain1,capital_loss1,hours5
9477,20, Private,122622, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9478,23, Private,81786, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9479,31, Private,194752, HS-grad,9, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,45, United-States, <=50K.,junior work_class,class1,education6,capital_gain1,capital_loss1,hours5
9480,48, Private,208662, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,37, United-States, <=50K.,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9481,28, Self-emp-inc,173944, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,65, United-States, >50K.,junior work_class,class1,education8,capital_gain2,capital_loss1,hours7
9482,34, State-gov,49325, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K.,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4
9483,38, Private,425502, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K.,mid_workclass,class2,education3,capital_gain1,capital_loss1,hours4
9484,25, Local-gov,55360, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K.,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4
9485,23, Private,432480, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K.,starter_workclass,class2,education8,capital_gain1,capital_loss1,hours7
